"Shocking incident in Washington. Glad that President Trump @Potus and other attendees at the White House Correspondents’ Dinner remained unharmed.

In a democracy, violence is never the answer; differences of opinion are resolved through dialogue.",1
"Vlag en wimpel mogen uit! 🇳🇱

Van harte gefeliciteerd Majesteit. Ook voor het nieuwe levensjaar Gods Zegen gewenst.

En voor de vrolijke mensen hier, in Dokkum en op alle andere aubades, vrijmarkten en feestjes: allemaal een prachtige Koningsdag gewenst! 🧡 https://t.co/5dgjqhu3GT",1
https://t.co/NcxhD1gJUD,1
"Verdrietig nieuws: Koos Postema is overleden. Een icoon van de Nederlandse radio en tv, met wie generaties zijn opgegroeid. Hij bracht nieuws en maatschappelijke kwesties op een integere en toegankelijke manier de huiskamer binnen en durfde taboes bespreekbaar te maken. Mijn gedachten zijn bij zijn dochters, kleinkinderen en andere nabestaanden. Heel veel sterkte gewenst.",1
@Annelfie Doen we ook. Binnenkort na lang volhouden debat over,1
"De veiligheidsdreigingen zijn het grootst in 80 jaar en nemen verder toe.

Rusland, China, jihadisme: het nieuwste AIVD-rapport toont weer het belang van investeringen in defensie en veiligheid.

Essentieel dat grote stappen worden gezet om veiliger en weerbaarder te worden. https://t.co/8lSeANFdKw",1
Speciale gezant van de VS ter bestrijding van antisemitisme: Rabbi Yehuda Kaploun: “Elke dag zonder een aanval op de Joodse gemeenschap is voor mij een goede dag”. 🇺🇸 🇮🇱 https://t.co/HiT91bDklH,1
"Wat een hoopvol nieuws! Het einde van het tijdperk Orbán. De Hongaren hebben duidelijk gekozen vóór vrijheid, vóór democratie en vóór Europa.

https://t.co/1kn0seXmYp",1
"De aanvallen op een joodse school en een synagoge zijn verwerpelijk.

Van gebedshuizen en religieuze scholen blijf je af.

Geen plek voor antisemitisme en alle andere vormen van haat.

Wij willen betere beveiliging van synagogen, moskeeën en alle andere religieuze gebouwen. https://t.co/enk2kXOTdN",0
"Gratis kinderopvang als beide ouders werken? Dat stimuleert het opvoeden van kinderen door de staat i.p.v. door de ouders. FVD wil geen sturende subsidies maar lastenverlichting, zodat ouders de vrijheid krijgen om hun leven en dat van hun kinderen in te richten. https://t.co/2OEQW2ne2V",1
"Hoe eerder het kabinet Jetten zijn biezen pakt hoe beter!
Open grenzen, afbraak zorg en sociale zekerheid, miljarden naar het buitenland maar geen cent voor accijnsverlaging of lagere btw op boodschappen voor de Nederlanders.

Geen compromissen met de #PVV maar wegwezen #Jetten! https://t.co/Chcv28zPzv https://t.co/xlXLMVMutq",0
"PVV tweede grootste partij onder vrouwen.

Ze maken zich - terecht - zorgen over hun dochters, kinderen. https://t.co/GItkLRBtfT",1
"Nederlandse jongeren staan soms jarenlang op een wachtlijst voor een sociale huurwoning. Dan is het niet uit te leggen dat statushouders voorrang krijgen.

Samen met @nedalliantie en @JuisteAntwoord heb ik een wetsvoorstel ingediend om die voorrang te schrappen. #NieuwsvandeDag https://t.co/zq22dlEaJC",0
"In een wereld die zo in de fik staat, is onze democratische rechtsstaat misschien wel ons grootste goed. Iets wat we samen moeten beschermen en beveiligen.

En dat begint dichtbij huis. Door morgen met je stempas naar het stemlokaal te gaan en je stem te laten horen.

Want democratie werkt alleen als we meedoen. Ga stemmen. Het kan wél",1
Het is een leugen dat de PVV tegen de asielnoodmaatregelenwet stemde en het is een premier onwaardig om er als een lijsttrekker in verkiezingstijd met zo een vals gestrekt been in te vliegen. https://t.co/rYdTQEe0Iz,0
"Islam is terrorizing us all over Europe.

Why don’t we finally close our borders?

Our future is at stake. Our wives and daughters intimidated and raped. Jews attacked. Antisemitism rising.

The people will not accept this much longer. No more.

#stopislam https://t.co/mInYWFqkRV",0
"Advocaten, journalisten, en (lokale) bestuurders die Nederland vrijer en veiliger maken, moeten steeds vaker werken onder druk van intimidatie of gevaar voor hun leven.

Dankbaar voor onze veiligheidsdiensten en beveiligers die het mogelijk maken dat wij kunnen blijven werken. https://t.co/2Eohg959YJ",1
"Goed werk van D66-minister Van Veldhoven in Colombia. Terwijl andere politici tegen beter weten in vasthouden aan fossiele import uit dictaturen, bouwen wij samen aan een schone toekomst. En juist nu is versnellen cruciaal: energie van eigen bodem maakt ons sterker én maakt energie weer betaalbaar. Nu doorzetten!",1
"Dankbaar, nieuwsgierig, ontroerd, en met trots en zoveel liefde kunnen Massimo en ik vandaag bekendmaken dat wij in blijde verwachting zijn van het kleinste grootste geluk. ❤️❤️❤️

Wij verwachten ons kindje in september. Tot het zomerreces zal ik aan het werk blijven in de Kamer. Na het reces neem ik een paar maanden zwangerschapsverlof.

Heel veel dank aan alle dierbaren om ons heen van wie wij de afgelopen tijd al zoveel lieve berichten en wensen hebben mogen ontvangen.",1
@cvisrael krijgt op het European Jewish Association gala diner de #mensch #certification of #appraciation vanwege hun betrokkenheid en inzet voor de Joodse gemeenschap en Israël https://t.co/v6IJzZdQAY,1
"Niemand zou geld moeten toeleggen om naar werk te reizen. Toch is dat de realiteit in o.a. de kraamzorg en thuiszorg.

Daarom komt PRO op de Dag van de Arbeid met een plan, zodat iedereen voortaan hun reiskosten vergoed krijgt.

https://t.co/3kfw53OqHR",1
"Ik zie volop kansen om met elkaar verder te bouwen aan vooruitgang voor iedereen in ons land. Want of je nou rechts bent of links, conservatief of progressief, we zitten allemaal in hetzelfde Team Nederland.

Lees hier mijn hele speech tijdens het D66 congres vandaag: https://t.co/7sEG7Q9Llh",1
"Het verlagen van de accijns is economisch niet verstandig. Door stijgende energieprijzen neemt onze gezamenlijke welvaart af. De vraag is niet óf we dat voelen, maar hoe we die last verdelen: tussen verschillende groepen in de samenleving of tussen het heden en de toekomst. https://t.co/pcIoOPNSI1",0
"Vanmorgen bezochten we de prachtige bibliotheek van Den Haag.

Bibliotheken vervullen een belangrijke rol in de samenleving. We spraken over de aankomende wetswijziging en ontwikkelingen in het bibliotheekwezen. Uiteraard kregen we ook een rondleiding.

Dank voor de ontvangst! https://t.co/k5AHgvbrIy",1
LIVE: Persconferentie viceminister-president Yesilgöz-Zegerius na de ministerraad van 24 april 2026 https://t.co/sHvfBfwDiT,1
"@WBijsterveldt @BBBZeeland @TiVre_Utrecht Mary Black, geweldig! Geniet van deze mooie avond met deze fantastische zangeres Wim! https://t.co/KMOVoeVuOq #BlessTheRoad",1
"Vandaag samen met collega @MeetelenRachel onaangekondigd naar de kermis in Rotterdam Schiehaven.

100% Nederlandse cultuur - ondernemers die hoge kosten moeten maken voor beveiliging. Wat minder tuig Nederland binnenlaten en wat meer uitzetten zou helpen!

Leve de Kermis!

#PVV https://t.co/VkqDAEdGPn",0
Verdrietig om het overlijden van senator Greet Prins. Met haar verliest de Eerste Kamer een zeer betrokken en kundige vrouw. Ondanks haar ziekte bleef zij zich tot het einde inzetten voor Nederland. Veel sterkte aan haar nabestaanden en aan het CDA. https://t.co/WmlBIjWJyk,1
"Camiel moet meer betalen.
Wennink mag mee bepalen.

Camiel moet langer doorwerken, krijgt hoger eigen risico, hogere huur, duurdere boodschappen, stijgende energierekeningen en de opkomstplicht.

Wennink betaalt minder belasting, krijgt via inkoop eigen aandelen een hogere aandelenwaarde en noemt Nederland dik, dom en zelfgenoegzaam.",0
https://t.co/NRXKOHpCUi,1
Heel Nederland kleurt Oranje: Koning Willem-Alexander wordt vandaag 59 jaar! Van harte gefeliciteerd! Ik wens hem en zijn gezin een hele mooie dag toe in Dokkum en ik wens heel Nederland een fijne en gezellige Koningsdag! https://t.co/M1AD9ZvBX1,1
Loosdrecht hou vol! ❤️ https://t.co/moabPTUA8P,1
@SanderSassen @Politie Sterkte Sander! 🙏💔❤️,1
Pandemische paraatheid (300 mln nodig) heeft een bijna volledige overlap met weerbaarheid in geval van oorlog (450 mln nodig). Dit staat los van gewondenzorg in ziekenhuizen die nauwelijks nog overcapaciteit hebben. Vorig + huidig kabinet regelt 162 miljoen. Waar blijft de rest? https://t.co/skQEE7v4XS,0
@de_weeteri Prachtig! Een mooie dienst morgen 🙏,1
"We zijn verdrietig om het overlijden van onze senator Greet Prins.

Greet was een krachtige vrouw met een groot hart voor de ander. Tot het laatste moment wilde ze van betekenis zijn voor anderen en dat was ze ook.

We wensen haar man en familie veel kracht en troost toe. https://t.co/48jZzq27Yj",1
"Woensdag 6 mei mag ik spreken bij de Jonge Fortuynisten, op de dag dat Pim Fortuyn werd vermoord. Tickets zijn hier te bestellen: https://t.co/M8Nu5bmx6d",1
Nee tegen Mercosur! https://t.co/74gazPcUQv,0
"Verdrietig om te horen over het overlijden van Sonja Barend. Generaties groeiden op met haar scherpe vragen en warme gesprekken. Ze gaf mensen een stem en bracht Nederland samen rond de keukentafel.

Een icoon van de Nederlandse televisie. Mijn gedachten zijn bij haar familie en dierbaren.",1
"Onverstandige bezuiniging van 30 miljoen euro op antihistaminica slaat vooral neer bij mensen die hun eigen risico toch al opmaken:

KNMP richting Tweede Kamer: zorgen over pakketuitname antihistaminica | KNMP https://t.co/VHTqL9RCS9",0
"Onze prins zit klaar voor Koningsdag, jij ook? Geniet van deze mooie dag en dank aan alle mensen die vandaag aan het werk zijn zodat wij deze feestdag veilig kunnen vieren! 🇳🇱🧡

Hoe vier jij vandaag? https://t.co/NPaEZMlEwd",1
Mijn reactie op de aangekondigde maatregelen van het kabinet 👇🏻 https://t.co/kzM5Uv0yts,1
"Vandaag in de Kamer: het energiepakket. D66 kiest voor gerichte hulp voor wie dat het meest nodig heeft. En voor sneller onafhankelijk worden met schone energie van eigen bodem. Goed voor het klimaat én voor een lagere rekening.

En juist in deze tijd vraagt dat om samenwerking. En dat kán. Zoals vandaag met het voorstel van PRO om deze zomer het OV goedkoper te maken. Dat is de kracht van positieve politiek: samen plannen beter maken.",1
@JeroenBee1 Altijd tegen geweest en tegen gestemd.,0
"Vele honderden mensen demonstreerden gisteren in Loosdrecht tegen de komst van een AZC.

Ik ging met inwoners in gesprek over hun zorgen en het falende asielbeleid van kabinet Jetten.

Het moet écht anders. FVD wil een asielstop zodat de rust en veiligheid weer kan terugkeren. https://t.co/MieVma3PBh",0
"Een compromis op afbraak blijft afbraak.

Het kabinet Jetten bezuinigt miljarden op zorg en sociale zekerheid. De SP werkt hier niet aan mee.

Oppositiepartijen die deals sluiten met het minderheidskabinet, werken mee aan de afbraak. https://t.co/C4VbFB5NDG",0
"Netanyahu en Trump storten het Midden-Oosten opnieuw in oorlog, terwijl onderhandelingen plaatsvonden.

Niet nog meer oorlog, niet nog meer burgerdoden: Stop de wapens!

Deze oorlog moet door Nederland veroordeeld worden en alle aanvallen moeten stoppen. https://t.co/zQ1qXuxdSp",0
"Wat een geweldige race van Jutta Leerdam en Femke Kok op de 1000 meter! 🇳🇱 Topsport op het allerhoogste niveau: snelheid, focus passie én lef!

Jullie laten zien wat er mogelijk is met talent, keihard werken en doorzettingsvermogen. Trots op wat jullie vandaag hebben laten zien op het ijs en voor heel Nederland. Gefeliciteerd!",1
"In Loosdrecht sprak ik talloze normale, beschaafde, vreedzame Nederlanders die zich terecht grote zorgen maken over de komst van een AZC en de onveiligheid die daarmee gepaard gaat - en die daarom met honderden tegelijk, avond aan avond, rustig maar standvastig in verzet komen.

Geen enkele VVD’er - geen @StasOCW Judith Tielen, geen volksvertegenwoordiger, zélfs geen burgemeester Mark Verheijen - heeft de afgelopen twee weken met hen gesproken.

Te laf zijn ze, om hún beleid aan hun eigen inwoners te verantwoorden en ze daarbij recht in de ogen aan te kijken.

Wél zijn ze dapper genoeg om de pers te woord te staan; zijn ze dapper genoeg om aan de talkshowtafels al die honderden bezorgde, vreedzame Loosdrechters over één kam te scheren met een handvol oproerkraaiers.

Om zo hun beleid voort te zetten en de desastreuze consequenties daarvan onder het tapijt te vegen: de onveiligheid en het verlies van het thuisgevoel dat gepaard gaat met de komst van asielzoekers.

Dát is waarom de inwoners van Loosdrecht van zich laten horen.

Dát is waarom ik donderdag mijn steun kwam betuigen aan hun vreedzame protest.

Ik hoop dat ze volhouden.",0
"De Spreidingswet ís de oplossing van de bestuurlijke elite voor het asielprobleem. Ze hadden alleen de burger vergeten.
Wat dan wel een oplossing is? Instroom drastisch naar beneden. Dan moet de politiek en bestuur grenzen gaan stellen. Dat zal haaks staan op de ‘laat-maar-komen’-houding gebaseerd op mensenrechten van de vreemdeling. Maar het is hoog tijd voor de mensenrechten van de Nederlandse burger.",0
"Zij bepalen terwijl wij betalen.

Het economische beleid van Jetten is 1-op-1 het wensenlijstje van de CEO’s van Nederland:
👉Onze winsten uit werk moeten naar hun aandeelhouders.
👉Ons publieke middelen moeten naar hun private winsten.
👉Onze sociale zekerheid moet eraan voor hun goedkope arbeid.
👉Onze werknemersrechten moeten wijken voor hun flexibiliteitfetish.

Het is neoliberalisme 2.0

Een beter Nederland is mogelijk.
Sluit je aan 👉 https://t.co/iSIH8KCVUB",0
Kermis Rotterdam Schiehaven ❤️ https://t.co/0i9QiYB4sV,1
"Ondanks verbod toch influencers inzetten om nog meer jongeren gokverslaafd te maken. Daarnaast zwaar verslaafde mensen, die willen stoppen, blijven mailen met aanbiedingen. De gokindustrie is schaamteloos, de overheid verdient er aan. Ronduit schandalig. https://t.co/29oTylBmD8",0
"Vrede in het Midden-Oosten is niet mogelijk zolang het kwaadaardige regime in Iran zijn destabiliserende koers voortzet. De regio heeft behoefte aan stabiliteit en ruimte voor minderheden om in vrijheid samen te leven. Israël laat zien hoe het kan!
https://t.co/ynhLtFtCQW",1
"Oekraïne vecht aan de grens van Europa voor onze gezamenlijke veiligheid. Als Poetin deze oorlog wint, stopt hij niet bij de grens van Oekraïne. Daarom moeten we Oekraïne blijven steunen. 👇🏼 https://t.co/8hcSOlTlai",1
"Mannen en vrouwen zijn niet hetzelfde en maken andere levenskeuzes. Ziedaar de oorzaak van de vermeende “loonkloof”.

FVD verzet zich tegen opgelegde gelijkheid: wij gummen verschillen niet uit, maar omarmen ze. Mannen én vrouwen verdienen alle vrijheid om hun dromen na te jagen. https://t.co/hH1Xu4wAS3",1
"“Duizenden euro’s aan zorgkosten! Ik ga failliet.”

“Ik heb er slapeloze nachten van.”

Het kabinet Jetten schuift de rekening van de zorg door naar zieken.

Wij draaien het om: Niet snijden in mensen, maar zorgen voor elkaar. Zorg moet een zekerheid zijn.
https://t.co/8kqqXKl3kD",0
"Loosdrecht wordt over een paar dagen belast met de komst van tientallen asielzoekers. Zonder inspraak of draagvlak.

Daarom ben ik morgen om 19:00 uur bij het gemeentehuis in Loosdrecht om met inwoners te praten en steun te geven aan ieder die zich vreedzaam verzet tegen het AZC.",1
"Kabinet wilde eerst bezuinigen op de bijstand.

Maar wordt door kamer teruggefloten.

En wil nu het gat dichten met geld voor gezinnen met lagere inkomens.

Wat een armoede.

https://t.co/dQW6g3ITOg",0
