Posts,Labels,date_created
"Maduro was een wrede dictator. Hij stortte zijn land in de afgrond, verloor de verkiezingen en bleef onrechtmatig aan de macht. Veel Venezolanen zullen opgelucht zijn dat hij weg is. 

Tegelijkertijd geldt: dit is niet de manier. De bombardementen op Caracas, het gevangennemen van Maduro en zijn vrouw en het overnemen van een landsbestuur staan haaks op het internationaal recht. Een precedent met grote risico’s voor de rest van de wereld. 

De-escalatie en gericht werken aan vreedzame oplossingen is nu cruciaal. Nederland en de EU moeten daarbij hun rol pakken. Lees mijn volledige verklaring:",0,2026-01-03T17:47:17.000Z
"Onaanvaardbaar om hulporganisaties vanaf morgen te weren uit Gaza en de Westbank, terwijl zoveel mensen afhankelijk zijn van levensreddende hulp.

De internationale gemeenschap moet nu maximale druk uitoefenen en aandringen op onmiddellijke terugdraaiing. Deze hulp moet doorgaan. ",0,2025-12-31T10:10:19.000Z
"Diep geschokt door het verschrikkelijke geweld in Suriname, waarbij ook kinderen om het leven zijn gekomen.

Mijn gedachten zijn bij de slachtoffers, hun families en iedereen die hierdoor is geraakt. Ik wens hen alle kracht en steun toe in deze onvoorstelbaar moeilijke tijd. ",1,2025-12-28T14:04:49.000Z
"Heftige berichten uit Nunspeet. Mijn gedachten zijn bij de slachtoffers en hun families. Veel dank en respect voor de hulpdiensten die nu alles op alles zetten om de best mogelijke zorg te verlenen.
",1,2025-12-22T18:53:08.000Z
"Een historisch moment: vandaag is de vernieuwde Embryowet aangenomen. Een belangrijke stap voor tienduizenden Nederlanders met een erfelijke aandoening, en voor mensen met een kinderwens die extra hulp nodig hebben.

Complimenten aan Jan Paternotte (D66) en Harry Bevers (VVD) voor hun zorgvuldige werk. Dank aan andere fracties voor hun steun en het respectvolle debat.",1,2025-12-16T14:49:37.000Z
Een eer dat president Zelensky vandaag onze Staten-Generaal toesprak. Juist nu is blijvende steun van Nederland en Europa aan Oekraïne van levensbelang. Vrede kan alleen bestaan als een akkoord recht doet aan de Oekraïners zelf. Hun strijd voor vrijheid is ook die van ons. ,1,2025-12-16T13:08:07.000Z
"Een afschuwelijke aanslag in Australië. Wat een viering van het licht had moeten zijn, werd een nachtmerrie. Mijn gedachten zijn bij de slachtoffers, hun dierbaren en de Joodse gemeenschap. Joden moeten overal vrij en zonder angst hun geloof kunnen vieren. ",1,2025-12-14T11:16:31.000Z
"Wat een verwerpelijke actie. Waar haal je het lef vandaan om gekozen volksvertegenwoordigers thuis op te zoeken en te intimideren? Je laat politici met rust. Veel steun aan de Statenleden in Brabant die gewoon hun werk voor onze samenleving willen doen.

",0,2025-12-11T21:21:11.000Z
"Morgen zal ik de Tweede Kamer voorstellen om Rianne Letschert te vragen de nieuwe fase van de formatie te leiden.

Rianne is een inhoudelijk sterke bestuurder met gezonde afstand tot de Haagse politiek. Zij kan helpen om met rust en tempo verder te bouwen aan een nieuw kabinet. ",1,2025-12-09T17:06:38.000Z
"Nederland verdient geen impasse, maar beweging. Wij willen tempo maken. Daarom kiezen we nu voor de volgende stap in de kabinetsformatie. Zodat we zo snel mogelijk oplossingen kunnen presenteren waarmee ons land weer vooruit kan.

Lees mijn hele reactie: ",1,2025-12-08T17:00:04.000Z
"Vandaag presenteren D66 en CDA onze positieve agenda voor Nederland. Met keuzes die te lang zijn uitgesteld: meer woningen, investeren in onderwijs en innovatie, koersvast klimaatbeleid en een sterke defensie. 

Dit is geen eindpunt, maar een uitnodiging: 
",1,2025-12-02T16:24:52.000Z
"Arie Griffioen heeft een zorgvuldige afweging gemaakt, gedreven door zijn overtuiging dat hij alleen vanuit een plek die past bij zijn waarden het verschil kan maken.

D66 staat voor een politiek waarin respect voor de rechtsstaat, een open blik op de wereld en echte vooruitgang centraal staan. Iedereen die zich daarin herkent, is van harte welkom om zich aan te sluiten.",1,2025-11-28T09:41:42.000Z
Een laffe daad. Laat politici en partijmedewerkers met rust. Mijn steun gaan uit naar alle mensen die op het partijkantoor van de @VVD werkzaam zijn. Iedereen die zich inzet voor onze democratie moet hun werk in veiligheid kunnen doen. ,0,2025-11-27T20:33:10.000Z
"Volstrekt onacceptabel dat burgemeesters beveiligd moeten worden omdat zij hun werk doen. Bedreigingen en intimidatie horen nooit thuis in ons land, niet online en niet offline. Bestuurders en politici moeten veilig hun werk kunnen doen. Punt.
",0,2025-11-26T19:19:47.000Z
"50 jaar Srefidensi. Een dag die herinnert aan strijd, veerkracht en de kracht van de Surinaamse gemeenschap in Suriname én hier. Het is een dag van reflectie, van erkennen, en van waardering. 

Gefeliciteerd met 50 jaar onafhankelijkheid. Srefidensi de wan bigi dei. 🇸🇷 ",1,2025-11-25T09:27:28.000Z
"Vanavond mocht ik de Thorbeckeprijs 2025 in ontvangst nemen. Een enorme eer en een steun in de rug om te blijven werken aan positieve politiek die verbindt: stevig op de inhoud, respectvol in het gesprek en gericht op vooruitgang voor iedereen. ",1,2025-11-24T20:59:09.000Z
"Groots dromen, groots doen. Curaçao wordt het kleinste land ooit op een WK. Van harte gefeliciteerd met deze wereldprestatie. Pabien Kòrsou! ",1,2025-11-19T06:52:36.000Z
Van harte gefeliciteerd @ThomvCampen met de verkiezing tot voorzitter van de Tweede Kamer. Ik wens je veel succes bij deze belangrijke verantwoordelijkheid.,1,2025-11-18T19:01:25.000Z
De aardbeving van vannacht heeft veel Groningers met schrik wakker laten worden. Ondertussen onderweg naar Zeerijp om met bewoners te spreken en te luisteren naar wat zij nodig hebben. Hun veiligheid en zekerheid verdienen onze volle aandacht. ,1,2025-11-14T14:47:54.000Z
"Helaas heeft Hans Wijers moeten besluiten zijn taken als informateur neer te leggen. Ik dank hem voor zijn inzet en beschikbaarheid. Om geen tijd te verliezen in dit proces heb ik de Voorzitter van de Tweede Kamer voorgesteld om, binnen de opdracht van de Kamermotie, verder te gaan met Sybrand Buma als informateur.",0,2025-11-14T12:50:54.000Z
"D66 voelt een grote verantwoordelijkheid. Niet alleen voor onze eigen kiezers, maar voor alle Nederlanders die willen dat ons land weer vooruitgaat. Daarom zetten wij samen met CDA een stap vooruit, zodat de formatie weer in beweging komt en we aan de slag gaan met oplossingen. ",1,2025-11-13T11:46:15.000Z
"13 november 2015. Een dag die voor altijd in ons geheugen staat gegrift.

Vandaag herdenken we de slachtoffers van de verschrikkelijke aanslagen in Parijs. Onze gedachten zijn bij allen die werden vermoord en bij hun dierbaren. We dragen hun herinnering met ons mee. 🕯️ ",1,2025-11-13T08:33:32.000Z
"Vandaag werd de nieuwe D66 Tweede Kamerfractie beëdigd, de grootste ooit!Trots op dit team dat klaarstaat om Nederland vooruit te brengen. Aan de slag! ",1,2025-11-12T15:26:02.000Z
"Een stabiel, ambitieus kabinet dat snel aan de slag gaat voor alle Nederlanders. Dat is onze inzet. 

Dank aan de verkenner voor zijn advies. D66 &amp; CDA zetten nu een stap vooruit: aan het werk richting oplossingen die op brede steun kunnen rekenen en ons land in beweging brengen. ",1,2025-11-11T18:37:15.000Z
"De Kiesraad heeft het officieel bevestigd: D66 heeft de meeste stemmen gekregen. Een ongelooflijk gevoel van trots. 

En nee, er waren geen ‘containers vol verdwenen stemmen’ of andere spannende complotten. Wel waren er duizenden mensen meer die kozen voor vooruitgang, voor optimisme, voor samen. Dank aan iedereen. En nu aan de slag voor iedere Nederlander!",1,2025-11-07T11:29:48.000Z
"Suriname herdenkt voormalig president Ronald Venetiaan. Een leider die werd gerespecteerd om zijn eenvoud, rust en inzet voor herstel van de economie. Mijn medeleven gaat uit naar zijn nabestaanden en de Surinaamse gemeenschap. ",1,2025-11-05T19:46:21.000Z
"Nederlanders verwachten nu dat de positieve krachten de handen ineenslaan. Dat vraagt om een stabiel kabinet dat met breed draagvlak en lef aan de slag gaat. Een kabinet van doorbraken is nodig.

Lees hier mijn brief aan de verkenner: ",1,2025-11-05T09:18:19.000Z
Dank voor al jullie vertrouwen. We zijn de grootste partij van Nederland! Nu gaan we aan het werk voor álle Nederlanders. ,1,2025-10-31T12:58:05.000Z
"De grootste D66 uitslag ooit én dat hebben we gevierd! Wat een avond. We wachten in spanning op de definitieve uitslag, maar één ding weten we zeker: wij willen onze positieve missie voortzetten en het beste in elkaar naar boven halen voor álle Nederlanders! ",1,2025-10-30T17:26:06.000Z
"De positieve krachten hebben gewonnen! Ik wil voor alle Nederlanders aan de slag, want dit is het land van ons allemaal! ",1,2025-10-29T22:09:55.000Z
"We kunnen geschiedenis schrijven! Het is tijd om de positieve krachten weer de koers van ons land te laten bepalen. Daarvoor moet iedereen gaan stemmen. Jij en ik. Met vrienden, familie en collega’s. Want als alle positieve krachten zich verenigen, zetten we een punt achter het tijdperk Wilders. 

Voor betaalbare huizen, een slimme groene economie en een land van ons allemaal. Stem D66. Het kan wél",1,2025-10-29T13:55:22.000Z
"Morgen kunnen we kiezen. Voor nog meer chagrijn en haat, óf voor hoop, samenwerking en vooruitgang. Het is tijd om de bladzijde-Wilders om te slaan. Ga morgen stemmen want samen laten we zien: het kan wél! ",1,2025-10-28T21:35:54.000Z
"Israël voert zware luchtaanvallen uit op Gaza met mogelijk opnieuw onschuldige slachtoffers. We moeten hervatting van deze vreselijke oorlog voorkomen. Laat Europa, de VS en Arabische landen druk zetten op snelle de-escalatie en bescherming van álle burgers in Palestina en Israël ",0,2025-10-28T19:17:38.000Z
Iedere acht dagen wordt er in Nederland een vrouw vermoord. Acht dagen. Dat mag nooit normaal worden. Daarom vind ik het onbegrijpelijk dat juist Wilders - als enige partijleider - zijn handtekening niet zette onder het stembusakkoord tegen femicide. Laat de politiek nú in actie komen tegen vrouwengeweld. Onze aanpak ligt klaar om uitgevoerd te worden.,0,2025-10-27T19:58:16.000Z
"Over 2 dagen zullen we met alle positieve krachten Wilders verslaan! Het kan wél, dus ga stemmen! ",1,2025-10-27T18:43:35.000Z
"Twee PVV-Kamerleden die met nepbeelden een politieke tegenstander aanvallen en de waarheid verdraaien om anderen te beschadigen. Het is verwerpelijk en ondermijnend. 

Wilders, neem hier afstand van en grijp in.
",0,2025-10-27T07:03:33.000Z
"Vrijwilligers die flyers uitdelen voor hun partij, horen veilig te zijn. Punt. Een politiek debat voer je met woorden, nooit met geweld.

",1,2025-10-25T20:22:50.000Z
"Wilders kwam er gisteren veel te makkelijk mee weg. Want Wilders kan makkelijk praten als niemand hem echt tegenspreekt. Met mooie woorden los je geen problemen op.

In de volgende debatten zal hij moeten laten zien wat zijn plannen écht waard zijn. Want mensen met zorgen verdienen concrete oplossingen in plaats van geschreeuw.

Ik ben er klaar voor om die strijd aan te gaan. En te laten zien hoe het wél kan.",0,2025-10-24T09:33:52.000Z
"Tilburg krijgt met Fleur Gräper een fantastische burgemeester. Een loyale, harde werker met een bak aan ervaring en een hart van goud. 

Tilburg, gefeliciteerd en Fleur, veel succes! ",1,2025-10-23T20:01:26.000Z
"Johan Derksen als de dood voor D66? 😉

Vanavond was ik te gast bij @vandaaginside. Een tafel vol stevige meningen vaak anders dan die van mij, maar precies daarom is het belangrijk en leuk om in gesprek te zijn. En wat bleek? Ook hier vinden we raakvlakken. Het kan wél! Ook met de mannen van VI 😉

#VandaagInside #VI",1,2025-10-20T21:53:47.000Z
"Johan Derksen als de dood voor D66? 😉

Vanavond was ik te gast bij @vandaaginside. Een tafel vol stevige meningen vaak anders dan die van mij, maar precies daarom is het belangrijk en leuk om in gesprek te zijn. En wat bleek? Ook hier vinden we raakvlakken. Het kan wél! Ook met de mannen van VI 😉",1,2025-10-20T21:51:21.000Z
Wilders de grootste? Dat ga ik niet laten gebeuren! Sluit je aan bij D66 en doe mee met de positive krachten. Het kan wél! ,1,2025-10-19T21:56:53.000Z
"Ik wil Wilders verslaan met hoop, met energie en met de kracht van samen. Te vaak zijn we toeschouwers van angst en verdeeldheid. Maar dat tijdperk is voorbij. Want Nederland is groter dan de schreeuwers, sterker dan het cynisme en beter dan stilstand.

Het is tijd voor de positieve krachten om te winnen. Het kan wél!

",1,2025-10-18T15:04:57.000Z
"Juist de positieve krachten kúnnen samen aan de slag om Nederland vooruit te brengen, met daadkracht en ambitie.

En terwijl ons land vraagt om landsbelang boven partijbelang, komt Yesilgöz wederom met eisen en blokkades. Zo zet zij de VVD steeds meer buitenspel. Onverstandig. ",0,2025-10-16T16:39:49.000Z
737 dagen sinds 7 oktober 2023. 737 dagen waarop gijzelaars en familieleden hebben moeten wachten om elkaar weer in de armen te sluiten. Een intens emotioneel moment. En hopelijk een belangrijke stap op weg naar duurzame vrede voor Israeli en Palestijnen. ,1,2025-10-13T05:59:02.000Z
"Smoesjes, mevrouw Yesilgöz. Smoesjes. Wat het vredesproces niet helpt, is dat er straks misschien helemaal niets meer te erkennen is.

#rtlverkiezingsdebat #gaza ",0,2025-10-12T21:18:59.000Z
"100.000 woningen per jaar. Als de politiek blijft doen wat ze altijd al deed, gaat het niet lukken. Juist daarom geloof ik: het kan wél!

#rtlverkiezingsdebat #wonen ",1,2025-10-12T20:54:49.000Z
"Geen enkele politicus hoort belaagd te worden. Zo gaan we niet met elkaar om in Nederland. Gedraag je gewoon, ook wanneer je het met iemand oneens bent.

",0,2025-10-12T17:13:34.000Z
"Verkiezingen is democratie. Ik ben het in alles met Wilders oneens, maar ik zal zijn vrije woord altijd verdedigen. Sterkte aan hem en hoop dat hij zich veilig weet.",1,2025-10-10T12:23:17.000Z
Een verijdelde aanslag op de Belgische premier. Dit had heel anders kunnen lopen als de politie niet tijdig had ingegrepen. Jihadistisch extremisme lijkt hier de drijfveer en blijft een serieus gevaar in Europa. Onze zuiderburen verdienen alle steun. ,1,2025-10-09T20:26:04.000Z
"In mijn Nederland kunnen Sylvana Simons, Fleur Agema en ik samen aan tafel zitten. Fel in het debat, maar met respect voor elkaar. 

De Nederlandse vlag is niet van één partij, maar van iedereen die vooruit wil. Het kan wél! ",1,2025-10-09T06:40:46.000Z
"Na twee jaar terreur, oorlog, honger, dood en ellende lijkt er nu een bestand tussen Hamas en Israël.

Nederland en Europa moeten nu alles doen wat ze kunnen om vrede te bevorderen. En veel meer noodhulp moet vandaag nog Gaza in. ",1,2025-10-09T05:21:57.000Z
"Demonstreren is een recht, maar het spoor is nooit een plek voor protest. Breng reizigers, treinmedewerkers en jezelf niet onnodig in gevaar met dit soort gevaarlijke acties. Goed dat de politie direct ingrijpt. ",0,2025-10-08T19:07:05.000Z
"Vandaag herdenken we alle slachtoffers van de 7 oktober terreuraanval van Hamas. En we denken aan de familieleden die wachten op de terugkeer van gijzelaars. 🕯️

7 oktober. Een dag om te herdenken. En een dag om een streep te trekken. De oorlog moet stoppen. Lees mijn hele verklaring ⤵️

",1,2025-10-07T07:01:18.000Z
"Het échte Nederland is van de mensen die vooruit willen. Die bouwen aan vertrouwen, vrijheid en verbondenheid.

Van de positieve krachten die niet blijven hangen in angst of ruzie, maar samen werken aan wat beter kan.  Want samen kunnen we geschiedenis schrijven voor onszelf, voor onze kinderen, voor de toekomst van Nederland. Het kan wél.
#D66 #D66congres #HetKanWél",1,2025-10-04T17:07:42.000Z
"Noem mij een optimist. Noem mij een wensdenker. Maar ik zie nog veel meer kansen om te verbinden. Om de ruziemakers te stoppen en de positieve krachten te bundelen.

Lees hier mijn hele speech: ",1,2025-10-04T12:48:12.000Z
Vandaag is ons verkiezingscongres. Samen met alle positieve krachten werken we aan de doorbraken die Nederland verbinden en vooruit brengen. Het kán wél. Volg het congres live via: ,1,2025-10-04T08:27:38.000Z
"Vreselijk nieuws uit Manchester: een aanslag op een synagoge waarbij twee doden zijn gevallen. Mijn gedachten zijn bij de slachtoffers, hun naasten en de Joodse gemeenschap.

Antisemitisme en haat mogen nooit een plek krijgen. ",0,2025-10-02T11:47:47.000Z
"Goed dat het kabinet eindelijk gehoor geeft aan de lange roep vanuit de Kamer om ernstig zieke kinderen uit Gaza op te nemen. Menselijkheid hoort voorop te staan, altijd. Zeker wanneer het gaat om kwetsbare kinderen. ",1,2025-10-02T08:00:17.000Z
"VVD en BBB hebben Wilders niet eens nodig om in Europa de kant van Viktor Orbán te kiezen.

Terwijl Oekraïeners vechten voor Europese vrijheid en veiligheid, slaat Nederland een pleefiguur door een stap naar toetreding van Oekraïne te blokkeren. ",0,2025-10-02T06:13:43.000Z
"D66 groeit. Sluit je aan bij de positieve krachten. Word lid van de grootste liberale partij van Nederland:
",1,2025-09-29T20:51:14.000Z
"Ons land ís niet van de extremen, meneer Wilders. Maar van de miljoenen mensen die elke dag voor elkaar klaarstaan. Die verschillen overbruggen, in plaats van ze continu uit te vergroten.

Dat is wél ons land. Het land van de positieve krachten. En daar blijf ik voor opstaan. ",1,2025-09-25T12:33:19.000Z
"Mensen bekogelen met glaswerk, stenen en vuurwerk is volstrekt ontoelaatbaar. Hoe onsmakelijk of provocerend je een actie van een ander ook vindt. In ons mooie Nederland gebruik je woorden, geen geweld. ",0,2025-09-25T05:48:00.000Z
Woede én strijdbaarheid. Dat is wat bij mij overheerst na gisteren. Wij laten ons niet intimideren door extremisten. Zij zijn niet Nederland. Ons land en onze democratie zijn van de positieve krachten. Daar blijf ik - samen met hen - voor strijden! ,1,2025-09-21T11:44:39.000Z
"Onze D66-vlag wappert trots. En laat één ding duidelijk zijn: dat zal hij blijven doen. Want wij weten: de meeste Nederlanders hebben helemaal níets met de schreeuwers en relschoppers die vandaag de boventoon voerden. De positieve krachten zijn in de meerderheid. Wij zijn in de meerderheid. Dit is het moment om op te staan. Voor óns land en voor ónze democratie. En dat zullen we samen doen.

beelden & nieuwsitem: @RTLnieuws",1,2025-09-20T19:11:49.000Z
"Tuig. Je blijft van politieke partijen af.

Als je denkt dat je ons kan intimideren, dikke vette pech. Wij laten ons mooie land nooit afpakken door extremistische relschoppers. ",0,2025-09-20T13:47:56.000Z
"Tuig. Je blijft van politieke partijen af.

Als je denkt dat je ons kan intimideren, dikke vette pech. Wij laten ons mooie land nooit afpakken door extremistischte relschoppers. ",0,2025-09-20T13:44:31.000Z
"Walgelijk hoe deze hooligans agenten aanvallen, brandstichten, de snelweg blokkeren en wapperen met prinsenvlaggen, het symbool van de NSB.

En dat alles in de naam van 'wij zijn Nederland'. Nee. Dit heeft niets met Nederland te maken. Het is pure intimidatie. Laat de schreeuwers niet winnen. Het zijn de positieve krachten die bouwen aan een beter land.

Respect voor politie en hulpdiensten.",0,2025-09-20T12:43:14.000Z
Wie van u blokkeert een stevige vuist tegen Israël en humanitaire hulp voor gewonde kinderen? #APB2025 ,0,2025-09-18T16:19:07.000Z
"D66 in de lift! Sluit je aan bij de positieve krachten en doe mee. Vooruitgang zit in ons DNA, wij bepalen zélf onze toekomst. Het kan wél! 💚 ",1,2025-09-17T20:31:33.000Z
Laten we het nu al eens worden over een Noodwoonwet. Om op korte termijn meer dan 200.000 Nederlanders aan een woning te helpen. Het kan wél. Dus laten we dat nu met elkaar besluiten. #APB2025 ,1,2025-09-17T20:29:01.000Z
"Onbegrijpelijk dat sommige politici blijven zitten als Wilders urenlang haat predikt. Ik zal wél altijd opstaan, om te laten zien dat Nederland niet van de ruziemakers is, maar van de positieve krachten.
#APB2025 ",0,2025-09-17T16:03:29.000Z
"Kom mij niet aan met praatjes, meneer Wilders

#APB2025 ",0,2025-09-17T12:23:50.000Z
"Kom mij niet aan met praatjes, meneer Wilders ",0,2025-09-17T12:16:21.000Z
"In plaats van verbinding zoeken, zoals de Koning gisteren vroeg, is Wilders weer terug bij zijn agenda van uitsluiting en verdeeldheid.

Maar dat is niet het echte Nederland. Nederland zit vol mensen die elke dag samenwerken en aantonen dat het wél kan. Dát is ons land! #APB2025 ",0,2025-09-17T10:34:07.000Z
"Dit kabinet haalt opnieuw het klimaatdoel niet. Slecht nieuws voor de planeet en de energierekening van mensen en ondernemers. 

VVD en BBB houden ons vast in vervuiling en afhankelijkheid. Maar Nederland liet eerder zien dat het wél kan. Daadkracht en samenwerking zijn nu nodig. ",0,2025-09-16T14:08:24.000Z
"Lees hier mijn reactie op de Troonrede:
",1,2025-09-16T12:18:34.000Z
"Een afschuwelijke politieke moord op Charlie Kirk. In een vrije democratie is geen enkele plek voor geweld. Dat Amerika nu opnieuw wordt geconfronteerd met een moordaanslag die een stem in het publieke debat smoort, is een klap voor eenieder met een democratisch hart. Mijn gedachten gaan uit zijn naar zijn nabestaanden.",0,2025-09-11T06:41:12.000Z
"Aanval van Netanyahu op Qatar? Wilders op X.

Aanval van Poetin op de NAVO? Wilders muisstil.",0,2025-09-10T15:29:54.000Z
